success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,plugin_version,time_elapsed,random_id,participant_id,condition_name,participant,rt,stimulus,response,phase,trial_number,species_key,human_n,species_n,optionA_label,optionB_label,swap,left_is,right_is,left_label,middle_label,right_label,choice_options,comparison_label,chosen_option,choice_kind,saved_human,saved_animal,human_chosen,task,question_order,file_name
NA,NA,NA,NA,NA,html-keyboard-response,53,2.0.0,186525,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-button-response,54,2.0.0,187423,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,897,"On one boat there is <b>10 people</b> and the other boat there is <b>1 cat</b>.
                 Will <b>You</b> save...",0,main_choice,24,cat,10,1,10 people,1 cat,FALSE,A,B,10 people,Can't decide,1 cat,"[""10 people"",""Can't decide"",""1 cat""]",10 people vs 1 cat,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-keyboard-response,55,2.0.0,187924,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-button-response,56,2.0.0,188707,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,782,"On one boat there is <b>100 people</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...",0,main_choice,25,bunny,100,1,100 people,1 bunny,FALSE,A,B,100 people,Can't decide,1 bunny,"[""100 people"",""Can't decide"",""1 bunny""]",100 people vs 1 bunny,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-keyboard-response,57,2.0.0,189208,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-button-response,58,2.0.0,190090,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,880,"On one boat there is <b>1 person</b> and the other boat there is <b>10 pigs</b>.
                 Will <b>You</b> save...",2,main_choice,26,pig,1,10,1 person,10 pigs,TRUE,B,A,10 pigs,Can't decide,1 person,"[""10 pigs"",""Can't decide"",""1 person""]",1 person vs 10 pigs,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-keyboard-response,59,2.0.0,190591,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-button-response,60,2.0.0,191440,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,848,"On one boat there is <b>1 person</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...",0,main_choice,27,bunny,1,1,1 person,1 bunny,FALSE,A,B,1 person,Can't decide,1 bunny,"[""1 person"",""Can't decide"",""1 bunny""]",1 person vs 1 bunny,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-keyboard-response,61,2.0.0,191942,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-button-response,62,2.0.0,192691,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,748,"On one boat there is <b>10 people</b> and the other boat there is <b>100 dogs</b>.
                 Will <b>You</b> save...",2,main_choice,28,dog,10,100,10 people,100 dogs,TRUE,B,A,100 dogs,Can't decide,10 people,"[""100 dogs"",""Can't decide"",""10 people""]",10 people vs 100 dogs,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-keyboard-response,63,2.0.0,193192,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-button-response,64,2.0.0,193874,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,681,"On one boat there is <b>1 person</b> and the other boat there is <b>10 cats</b>.
                 Will <b>You</b> save...",0,main_choice,29,cat,1,10,1 person,10 cats,FALSE,A,B,1 person,Can't decide,10 cats,"[""1 person"",""Can't decide"",""10 cats""]",1 person vs 10 cats,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-keyboard-response,65,2.0.0,194376,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-button-response,66,2.0.0,195191,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,814,"On one boat there is <b>1 person</b> and the other boat there is <b>10 clams</b>.
                 Will <b>You</b> save...",2,main_choice,30,clam,1,10,1 person,10 clams,TRUE,B,A,10 clams,Can't decide,1 person,"[""10 clams"",""Can't decide"",""1 person""]",1 person vs 10 clams,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-keyboard-response,67,2.0.0,195693,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-button-response,68,2.0.0,196742,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,1047,"On one boat there is <b>100 people</b> and the other boat there is <b>10 cats</b>.
                 Will <b>You</b> save...",2,main_choice,31,cat,100,10,100 people,10 cats,TRUE,B,A,10 cats,Can't decide,100 people,"[""10 cats"",""Can't decide"",""100 people""]",100 people vs 10 cats,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-keyboard-response,69,2.0.0,197243,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-button-response,70,2.0.0,198108,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,864,"On one boat there is <b>100 people</b> and the other boat there is <b>1 cat</b>.
                 Will <b>You</b> save...",0,main_choice,32,cat,100,1,100 people,1 cat,FALSE,A,B,100 people,Can't decide,1 cat,"[""100 people"",""Can't decide"",""1 cat""]",100 people vs 1 cat,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-keyboard-response,71,2.0.0,198610,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-button-response,72,2.0.0,199208,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,597,"On one boat there is <b>10 people</b> and the other boat there is <b>100 pigeons</b>.
                 Will <b>You</b> save...",0,main_choice,33,pigeon,10,100,10 people,100 pigeons,FALSE,A,B,10 people,Can't decide,100 pigeons,"[""10 people"",""Can't decide"",""100 pigeons""]",10 people vs 100 pigeons,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-keyboard-response,73,2.0.0,199709,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-button-response,74,2.0.0,200742,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,1031,"On one boat there is <b>1 person</b> and the other boat there is <b>1 cat</b>.
                 Will <b>You</b> save...",0,main_choice,34,cat,1,1,1 person,1 cat,FALSE,A,B,1 person,Can't decide,1 cat,"[""1 person"",""Can't decide"",""1 cat""]",1 person vs 1 cat,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-keyboard-response,75,2.0.0,201243,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-button-response,76,2.0.0,201842,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,598,"On one boat there is <b>1 person</b> and the other boat there is <b>10 bunnies</b>.
                 Will <b>You</b> save...",0,main_choice,35,bunny,1,10,1 person,10 bunnies,FALSE,A,B,1 person,Can't decide,10 bunnies,"[""1 person"",""Can't decide"",""10 bunnies""]",1 person vs 10 bunnies,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-keyboard-response,77,2.0.0,202344,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-button-response,78,2.0.0,202892,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,547,"On one boat there is <b>1 person</b> and the other boat there is <b>10 dogs</b>.
                 Will <b>You</b> save...",0,main_choice,36,dog,1,10,1 person,10 dogs,FALSE,A,B,1 person,Can't decide,10 dogs,"[""1 person"",""Can't decide"",""10 dogs""]",1 person vs 10 dogs,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-keyboard-response,79,2.0.0,203394,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-button-response,80,2.0.0,204276,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,881,"On one boat there is <b>10 people</b> and the other boat there is <b>100 pigs</b>.
                 Will <b>You</b> save...",2,main_choice,37,pig,10,100,10 people,100 pigs,TRUE,B,A,100 pigs,Can't decide,10 people,"[""100 pigs"",""Can't decide"",""10 people""]",10 people vs 100 pigs,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-keyboard-response,81,2.0.0,204777,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-button-response,82,2.0.0,206627,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,1848,"On one boat there is <b>1 person</b> and the other boat there is <b>100 cats</b>.
                 Will <b>You</b> save...",2,main_choice,38,cat,1,100,1 person,100 cats,FALSE,A,B,1 person,Can't decide,100 cats,"[""1 person"",""Can't decide"",""100 cats""]",1 person vs 100 cats,100 cats,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-keyboard-response,83,2.0.0,207128,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-button-response,84,2.0.0,209093,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,1964,"On one boat there is <b>1 person</b> and the other boat there is <b>100 dogs</b>.
                 Will <b>You</b> save...",2,main_choice,39,dog,1,100,1 person,100 dogs,FALSE,A,B,1 person,Can't decide,100 dogs,"[""1 person"",""Can't decide"",""100 dogs""]",1 person vs 100 dogs,100 dogs,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-keyboard-response,85,2.0.0,209595,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-button-response,86,2.0.0,210661,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,1064,"On one boat there is <b>10 people</b> and the other boat there is <b>1 dog</b>.
                 Will <b>You</b> save...",2,main_choice,40,dog,10,1,10 people,1 dog,TRUE,B,A,1 dog,Can't decide,10 people,"[""1 dog"",""Can't decide"",""10 people""]",10 people vs 1 dog,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-keyboard-response,87,2.0.0,211162,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-button-response,88,2.0.0,212043,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,880,"On one boat there is <b>10 people</b> and the other boat there is <b>1 clam</b>.
                 Will <b>You</b> save...",0,main_choice,41,clam,10,1,10 people,1 clam,FALSE,A,B,10 people,Can't decide,1 clam,"[""10 people"",""Can't decide"",""1 clam""]",10 people vs 1 clam,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,html-keyboard-response,89,2.0.0,212545,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,survey-likert,90,2.0.0,222379,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,9833,NA,"{""smart_person"":3,""smart_dog"":0,""smart_pig"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,capacity_smart,"[0,1,2]",/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,survey-likert,91,2.0.0,271839,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,49458,NA,"{""pain_person"":3,""pain_dog"":1,""pain_pig"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,capacity_pain,"[0,1,2]",/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,survey-likert,92,2.0.0,277874,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,6033,NA,"{""emotion_person"":3,""emotion_dog"":1,""emotion_pig"":0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,capacity_emotion,"[0,1,2]",/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,survey-text,93,2.0.0,297237,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,19361,NA,"{""Q0"":""morals\n""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hypothesis_check,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,survey-likert,94,2.0.0,300487,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,3249,NA,"{""Q0"":1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,difficulty_rating,[0],/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,survey-text,95,2.0.0,303222,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,2733,NA,"{""Q0"":""no""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,technical_check,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
NA,NA,NA,NA,NA,survey-multi-choice,96,2.0.0,333161,p1c8o1pd8dr,p1c8o1pd8dr,You,lion,29936,NA,"{""age_bracket"":""18 to 24"",""gender"":""Female"",""english_proficiency"":""Native / near-native"",""pet_ownership"":""Yes"",""diet"":""Omnivore""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,demographics,"[0,1,2,3,4]",/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1c8o1pd8dr_1772490384489.csv
TRUE,FALSE,[],[],[],preload,0,2.0.0,1681,p1dh73qts4t,p1dh73qts4t,You,beaver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1dh73qts4t_1772139401019.csv
NA,NA,NA,NA,NA,html-keyboard-response,1,2.0.0,6732,p1dh73qts4t,p1dh73qts4t,You,beaver,5047,Welcome to the experiment. Press any key to begin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1dh73qts4t_1772139401019.csv
NA,NA,NA,NA,NA,survey-text,2,2.0.0,10222,p1dh73qts4t,p1dh73qts4t,You,beaver,3482,NA,"{""participant_id"":""beaver""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1dh73qts4t_1772139401019.csv
TRUE,NA,NA,NA,NA,fullscreen,3,2.0.0,12264,p1dh73qts4t,p1dh73qts4t,You,beaver,1031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1dh73qts4t_1772139401019.csv
NA,NA,NA,NA,NA,html-keyboard-response,4,2.0.0,52277,p1dh73qts4t,p1dh73qts4t,You,beaver,40010,"<p>You will be asked you some moral questions in which you have to make
                choices. These questions can be hard to decide. There is no right or wrong
                answer - choose whatever you personally think is right. Please
                carefully consider each question.</p>
                <p>Press any key to begin.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1dh73qts4t_1772139401019.csv
NA,NA,NA,NA,NA,html-keyboard-response,5,2.0.0,65476,p1dh73qts4t,p1dh73qts4t,You,beaver,13195,"
      <p>
        Imagine a situation involving two boats, one with humans and one with animals. Both of these boats are sinking.
        Unfortunately, the species on either of these boats are unable to swim. However, You can
        choose one boat to save. Once You chooses a boat, the people or animals on that boat will
        be safe, but the people or animals on the other boat will not survive.
      </p>

      <div style=""display: flex; justify-content: center; align-items: center; gap: 40px; margin-top: 30px;"">
        <img src=""stimuli/boat.png"" style=""width:150px;"">
        <img src=""stimuli/cant decide.png"" style=""width:150px;"">
        <img src=""stimuli/boat.png"" style=""width:150px;"">
      </div>
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1dh73qts4t_1772139401019.csv
NA,NA,NA,NA,NA,html-button-response,6,2.0.0,72617,p1dh73qts4t,p1dh73qts4t,You,beaver,7137,"On one boat there is <b>10 people</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...",0,main_choice,0,bunny,10,1,10 people,1 bunny,FALSE,A,B,10 people,Can't decide,1 bunny,"[""10 people"",""Can't decide"",""1 bunny""]",10 people vs 1 bunny,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1dh73qts4t_1772139401019.csv
NA,NA,NA,NA,NA,html-keyboard-response,7,2.0.0,73122,p1dh73qts4t,p1dh73qts4t,You,beaver,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1dh73qts4t_1772139401019.csv
NA,NA,NA,NA,NA,html-button-response,8,2.0.0,97614,p1dh73qts4t,p1dh73qts4t,You,beaver,24487,"On one boat there is <b>100 people</b> and the other boat there is <b>10 dogs</b>.
                 Will <b>You</b> save...",2,main_choice,1,dog,100,10,100 people,10 dogs,TRUE,B,A,10 dogs,Can't decide,100 people,"[""10 dogs"",""Can't decide"",""100 people""]",100 people vs 10 dogs,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/p1dh73qts4t_1772139401019.csv
